Auction ID,Product,Delivery Start,Delivery End,Clearing Price
1060,DCH,2025-03-06T15:00:00,2025-03-06T19:00:00,3.49
1060,DCH,2025-03-06T19:00:00,2025-03-06T23:00:00,3.62
1060,DCL,2025-03-05T23:00:00,2025-03-06T03:00:00,6.21
1060,DCL,2025-03-06T03:00:00,2025-03-06T07:00:00,7.5
1060,DCL,2025-03-06T07:00:00,2025-03-06T11:00:00,9.94
1060,DCL,2025-03-06T11:00:00,2025-03-06T15:00:00,5.26
1060,DCL,2025-03-06T15:00:00,2025-03-06T19:00:00,12.19
1060,DCL,2025-03-06T19:00:00,2025-03-06T23:00:00,5
1062,DCH,2025-03-06T23:00:00,2025-03-07T03:00:00,7.02
1062,DCH,2025-03-07T03:00:00,2025-03-07T07:00:00,7.69
1062,DCH,2025-03-07T07:00:00,2025-03-07T11:00:00,2.66
1062,DCH,2025-03-07T11:00:00,2025-03-07T15:00:00,1.5
1062,DCH,2025-03-07T15:00:00,2025-03-07T19:00:00,1.31
1062,DCH,2025-03-07T19:00:00,2025-03-07T23:00:00,1
1062,DCL,2025-03-06T23:00:00,2025-03-07T03:00:00,4.27
1062,DCL,2025-03-07T03:00:00,2025-03-07T07:00:00,2.24
1062,DCL,2025-03-07T07:00:00,2025-03-07T11:00:00,5.02
1062,DCL,2025-03-07T11:00:00,2025-03-07T15:00:00,4
1062,DCL,2025-03-07T15:00:00,2025-03-07T19:00:00,5.52
1062,DCL,2025-03-07T19:00:00,2025-03-07T23:00:00,5.4
1064,DCH,2025-03-07T23:00:00,2025-03-08T03:00:00,1.74
1064,DCH,2025-03-08T03:00:00,2025-03-08T07:00:00,3.95
1064,DCH,2025-03-08T07:00:00,2025-03-08T11:00:00,1.36
1064,DCH,2025-03-08T11:00:00,2025-03-08T15:00:00,6
1064,DCH,2025-03-08T15:00:00,2025-03-08T19:00:00,3.2
1064,DCH,2025-03-08T19:00:00,2025-03-08T23:00:00,1
1064,DCL,2025-03-07T23:00:00,2025-03-08T03:00:00,2.8
1064,DCL,2025-03-08T03:00:00,2025-03-08T07:00:00,2.47
1064,DCL,2025-03-08T07:00:00,2025-03-08T11:00:00,5.5
1064,DCL,2025-03-08T11:00:00,2025-03-08T15:00:00,6.5
1064,DCL,2025-03-08T15:00:00,2025-03-08T19:00:00,6.5
1064,DCL,2025-03-08T19:00:00,2025-03-08T23:00:00,3.79
1066,DCH,2025-03-08T23:00:00,2025-03-09T03:00:00,3.18
1066,DCH,2025-03-09T03:00:00,2025-03-09T07:00:00,2.6
1066,DCH,2025-03-09T07:00:00,2025-03-09T11:00:00,1.02
1066,DCH,2025-03-09T11:00:00,2025-03-09T15:00:00,5.96
1066,DCH,2025-03-09T15:00:00,2025-03-09T19:00:00,2.84
1066,DCH,2025-03-09T19:00:00,2025-03-09T23:00:00,1.78
1066,DCL,2025-03-08T23:00:00,2025-03-09T03:00:00,2.34
1066,DCL,2025-03-09T03:00:00,2025-03-09T07:00:00,2.92
1066,DCL,2025-03-09T07:00:00,2025-03-09T11:00:00,4.5
1066,DCL,2025-03-09T11:00:00,2025-03-09T15:00:00,4.69
1066,DCL,2025-03-09T15:00:00,2025-03-09T19:00:00,7.2
1066,DCL,2025-03-09T19:00:00,2025-03-09T23:00:00,2
1068,DCH,2025-03-09T23:00:00,2025-03-10T03:00:00,4.69
1068,DCH,2025-03-10T03:00:00,2025-03-10T07:00:00,5.8
1068,DCH,2025-03-10T07:00:00,2025-03-10T11:00:00,4.06
1068,DCH,2025-03-10T11:00:00,2025-03-10T15:00:00,4.72
1068,DCH,2025-03-10T15:00:00,2025-03-10T19:00:00,2.81
1068,DCH,2025-03-10T19:00:00,2025-03-10T23:00:00,3.08
1068,DCL,2025-03-09T23:00:00,2025-03-10T03:00:00,4.69
1068,DCL,2025-03-10T03:00:00,2025-03-10T07:00:00,4.5
1068,DCL,2025-03-10T07:00:00,2025-03-10T11:00:00,9.65
1068,DCL,2025-03-10T11:00:00,2025-03-10T15:00:00,6.69
1068,DCL,2025-03-10T15:00:00,2025-03-10T19:00:00,6.69
1068,DCL,2025-03-10T19:00:00,2025-03-10T23:00:00,4.43
1070,DCH,2025-03-10T23:00:00,2025-03-11T03:00:00,4.49
1070,DCH,2025-03-11T03:00:00,2025-03-11T07:00:00,5.69
1070,DCH,2025-03-11T07:00:00,2025-03-11T11:00:00,2.59
1070,DCH,2025-03-11T11:00:00,2025-03-11T15:00:00,4.1
1070,DCH,2025-03-11T15:00:00,2025-03-11T19:00:00,2.31
1070,DCH,2025-03-11T19:00:00,2025-03-11T23:00:00,2.22
1070,DCL,2025-03-10T23:00:00,2025-03-11T03:00:00,5.54
1070,DCL,2025-03-11T03:00:00,2025-03-11T07:00:00,4.34
1070,DCL,2025-03-11T07:00:00,2025-03-11T11:00:00,7.69
1070,DCL,2025-03-11T11:00:00,2025-03-11T15:00:00,2.82
1070,DCL,2025-03-11T15:00:00,2025-03-11T19:00:00,7.33
1070,DCL,2025-03-11T19:00:00,2025-03-11T23:00:00,4.33
1072,DCH,2025-03-11T23:00:00,2025-03-12T03:00:00,3.58
1072,DCH,2025-03-12T03:00:00,2025-03-12T07:00:00,3.8
1072,DCH,2025-03-12T07:00:00,2025-03-12T11:00:00,1.76
1072,DCH,2025-03-12T11:00:00,2025-03-12T15:00:00,1.85
1072,DCH,2025-03-12T15:00:00,2025-03-12T19:00:00,0.96
1072,DCH,2025-03-12T19:00:00,2025-03-12T23:00:00,0.66
1072,DCL,2025-03-11T23:00:00,2025-03-12T03:00:00,4.17
1072,DCL,2025-03-12T03:00:00,2025-03-12T07:00:00,4.5
1072,DCL,2025-03-12T07:00:00,2025-03-12T11:00:00,3.16
1072,DCL,2025-03-12T11:00:00,2025-03-12T15:00:00,3.95
1072,DCL,2025-03-12T15:00:00,2025-03-12T19:00:00,8.8
1072,DCL,2025-03-12T19:00:00,2025-03-12T23:00:00,4.69
1074,DCH,2025-03-12T23:00:00,2025-03-13T03:00:00,2.3
1074,DCH,2025-03-13T03:00:00,2025-03-13T07:00:00,3
1074,DCH,2025-03-13T07:00:00,2025-03-13T11:00:00,0.68
1074,DCH,2025-03-13T11:00:00,2025-03-13T15:00:00,1.13
1074,DCH,2025-03-13T15:00:00,2025-03-13T19:00:00,2.47
1074,DCH,2025-03-13T19:00:00,2025-03-13T23:00:00,1
1074,DCL,2025-03-12T23:00:00,2025-03-13T03:00:00,4.69
1074,DCL,2025-03-13T03:00:00,2025-03-13T07:00:00,3.82
1074,DCL,2025-03-13T07:00:00,2025-03-13T11:00:00,6.34
1074,DCL,2025-03-13T11:00:00,2025-03-13T15:00:00,4.69
1074,DCL,2025-03-13T15:00:00,2025-03-13T19:00:00,7.2
1074,DCL,2025-03-13T19:00:00,2025-03-13T23:00:00,3
1076,DCH,2025-03-13T23:00:00,2025-03-14T03:00:00,2.69
1076,DCH,2025-03-14T03:00:00,2025-03-14T07:00:00,2.04
1076,DCH,2025-03-14T07:00:00,2025-03-14T11:00:00,0.68
1076,DCH,2025-03-14T11:00:00,2025-03-14T15:00:00,1.99
1076,DCH,2025-03-14T15:00:00,2025-03-14T19:00:00,4.21
1076,DCH,2025-03-14T19:00:00,2025-03-14T23:00:00,2.44
1076,DCL,2025-03-13T23:00:00,2025-03-14T03:00:00,2.05
1076,DCL,2025-03-14T03:00:00,2025-03-14T07:00:00,4
1076,DCL,2025-03-14T07:00:00,2025-03-14T11:00:00,5.25
1076,DCL,2025-03-14T11:00:00,2025-03-14T15:00:00,5.69
1076,DCL,2025-03-14T15:00:00,2025-03-14T19:00:00,4.51
1076,DCL,2025-03-14T19:00:00,2025-03-14T23:00:00,3.48
1078,DCH,2025-03-14T23:00:00,2025-03-15T03:00:00,0.79
1078,DCH,2025-03-15T03:00:00,2025-03-15T07:00:00,2.67
1078,DCH,2025-03-15T07:00:00,2025-03-15T11:00:00,1.57
1078,DCH,2025-03-15T11:00:00,2025-03-15T15:00:00,1.67
1078,DCH,2025-03-15T15:00:00,2025-03-15T19:00:00,0.86
1078,DCH,2025-03-15T19:00:00,2025-03-15T23:00:00,2.54
1078,DCL,2025-03-14T23:00:00,2025-03-15T03:00:00,2.53
1078,DCL,2025-03-15T03:00:00,2025-03-15T07:00:00,2.59
1078,DCL,2025-03-15T07:00:00,2025-03-15T11:00:00,3.69
1078,DCL,2025-03-15T11:00:00,2025-03-15T15:00:00,4.25
1078,DCL,2025-03-15T15:00:00,2025-03-15T19:00:00,6.61
1078,DCL,2025-03-15T19:00:00,2025-03-15T23:00:00,2.51
1080,DCH,2025-03-15T23:00:00,2025-03-16T03:00:00,1.36
1080,DCH,2025-03-16T03:00:00,2025-03-16T07:00:00,2
1080,DCH,2025-03-16T07:00:00,2025-03-16T11:00:00,1.47
1080,DCH,2025-03-16T11:00:00,2025-03-16T15:00:00,1.57
1080,DCH,2025-03-16T15:00:00,2025-03-16T19:00:00,1.1
1080,DCH,2025-03-16T19:00:00,2025-03-16T23:00:00,1.13
1080,DCL,2025-03-15T23:00:00,2025-03-16T03:00:00,2.73
1080,DCL,2025-03-16T03:00:00,2025-03-16T07:00:00,2.76
1080,DCL,2025-03-16T07:00:00,2025-03-16T11:00:00,8.45
1080,DCL,2025-03-16T11:00:00,2025-03-16T15:00:00,2.55
1080,DCL,2025-03-16T15:00:00,2025-03-16T19:00:00,4.3
1080,DCL,2025-03-16T19:00:00,2025-03-16T23:00:00,2.5
1082,DCH,2025-03-16T23:00:00,2025-03-17T03:00:00,2.4
1082,DCH,2025-03-17T03:00:00,2025-03-17T07:00:00,3.98
1082,DCH,2025-03-17T07:00:00,2025-03-17T11:00:00,1.84
1082,DCH,2025-03-17T11:00:00,2025-03-17T15:00:00,2.86
1082,DCH,2025-03-17T15:00:00,2025-03-17T19:00:00,2.42
1082,DCH,2025-03-17T19:00:00,2025-03-17T23:00:00,2.45
1082,DCL,2025-03-16T23:00:00,2025-03-17T03:00:00,5.69
1082,DCL,2025-03-17T03:00:00,2025-03-17T07:00:00,1.82
1082,DCL,2025-03-17T07:00:00,2025-03-17T11:00:00,3.75
1082,DCL,2025-03-17T11:00:00,2025-03-17T15:00:00,2.94
1082,DCL,2025-03-17T15:00:00,2025-03-17T19:00:00,5.69
1082,DCL,2025-03-17T19:00:00,2025-03-17T23:00:00,4.18
1084,DCH,2025-03-17T23:00:00,2025-03-18T03:00:00,2.63
1084,DCH,2025-03-18T03:00:00,2025-03-18T07:00:00,2.68
1084,DCH,2025-03-18T07:00:00,2025-03-18T11:00:00,3.73
1084,DCH,2025-03-18T11:00:00,2025-03-18T15:00:00,5.09
1084,DCH,2025-03-18T15:00:00,2025-03-18T19:00:00,2.13
1084,DCH,2025-03-18T19:00:00,2025-03-18T23:00:00,2.45
1084,DCL,2025-03-17T23:00:00,2025-03-18T03:00:00,2.63
1084,DCL,2025-03-18T03:00:00,2025-03-18T07:00:00,4.69
1084,DCL,2025-03-18T07:00:00,2025-03-18T11:00:00,3.17
1084,DCL,2025-03-18T11:00:00,2025-03-18T15:00:00,4.12
1084,DCL,2025-03-18T15:00:00,2025-03-18T19:00:00,7.92
1084,DCL,2025-03-18T19:00:00,2025-03-18T23:00:00,4.75
1086,DCH,2025-03-18T23:00:00,2025-03-19T03:00:00,2.07
1086,DCH,2025-03-19T03:00:00,2025-03-19T07:00:00,1.73
1086,DCH,2025-03-19T07:00:00,2025-03-19T11:00:00,0.88
1086,DCH,2025-03-19T11:00:00,2025-03-19T15:00:00,2.96
1086,DCH,2025-03-19T15:00:00,2025-03-19T19:00:00,2.91
1086,DCH,2025-03-19T19:00:00,2025-03-19T23:00:00,1
1086,DCL,2025-03-18T23:00:00,2025-03-19T03:00:00,2.78
1086,DCL,2025-03-19T03:00:00,2025-03-19T07:00:00,4.69
1086,DCL,2025-03-19T07:00:00,2025-03-19T11:00:00,5.36
1086,DCL,2025-03-19T11:00:00,2025-03-19T15:00:00,6.69
1086,DCL,2025-03-19T15:00:00,2025-03-19T19:00:00,8.5
1086,DCL,2025-03-19T19:00:00,2025-03-19T23:00:00,3.7
1088,DCH,2025-03-19T23:00:00,2025-03-20T03:00:00,1.86
1088,DCH,2025-03-20T03:00:00,2025-03-20T07:00:00,1.84
1088,DCH,2025-03-20T07:00:00,2025-03-20T11:00:00,3.88
1088,DCH,2025-03-20T11:00:00,2025-03-20T15:00:00,3.75
1088,DCH,2025-03-20T15:00:00,2025-03-20T19:00:00,1.73
1088,DCH,2025-03-20T19:00:00,2025-03-20T23:00:00,2.45
1088,DCL,2025-03-19T23:00:00,2025-03-20T03:00:00,1.78
1088,DCL,2025-03-20T03:00:00,2025-03-20T07:00:00,2.32
1088,DCL,2025-03-20T07:00:00,2025-03-20T11:00:00,4.54
1088,DCL,2025-03-20T11:00:00,2025-03-20T15:00:00,4
1088,DCL,2025-03-20T15:00:00,2025-03-20T19:00:00,6.61
1088,DCL,2025-03-20T19:00:00,2025-03-20T23:00:00,3.88
1090,DCH,2025-03-20T23:00:00,2025-03-21T03:00:00,3.68
1090,DCH,2025-03-21T03:00:00,2025-03-21T07:00:00,7.04
1090,DCH,2025-03-21T07:00:00,2025-03-21T11:00:00,5.24
1090,DCH,2025-03-21T11:00:00,2025-03-21T15:00:00,5.69
1090,DCH,2025-03-21T15:00:00,2025-03-21T19:00:00,5.88
1090,DCH,2025-03-21T19:00:00,2025-03-21T23:00:00,6.6
1090,DCL,2025-03-20T23:00:00,2025-03-21T03:00:00,5.14
1090,DCL,2025-03-21T03:00:00,2025-03-21T07:00:00,6.24
1090,DCL,2025-03-21T07:00:00,2025-03-21T11:00:00,6.38
1090,DCL,2025-03-21T11:00:00,2025-03-21T15:00:00,5.69
1090,DCL,2025-03-21T15:00:00,2025-03-21T19:00:00,6.04
1090,DCL,2025-03-21T19:00:00,2025-03-21T23:00:00,7.69
1092,DCH,2025-03-21T23:00:00,2025-03-22T03:00:00,1.48
1092,DCH,2025-03-22T03:00:00,2025-03-22T07:00:00,5.78
1092,DCH,2025-03-22T07:00:00,2025-03-22T11:00:00,3.71
1092,DCH,2025-03-22T11:00:00,2025-03-22T15:00:00,3.69
1092,DCH,2025-03-22T15:00:00,2025-03-22T19:00:00,3.18
1092,DCH,2025-03-22T19:00:00,2025-03-22T23:00:00,0.98
1092,DCL,2025-03-21T23:00:00,2025-03-22T03:00:00,7.69
1092,DCL,2025-03-22T03:00:00,2025-03-22T07:00:00,3.31
1092,DCL,2025-03-22T07:00:00,2025-03-22T11:00:00,4.91
1092,DCL,2025-03-22T11:00:00,2025-03-22T15:00:00,3.17
1092,DCL,2025-03-22T15:00:00,2025-03-22T19:00:00,6.33
1092,DCL,2025-03-22T19:00:00,2025-03-22T23:00:00,4.6
1094,DCH,2025-03-22T23:00:00,2025-03-23T03:00:00,3
1094,DCH,2025-03-23T03:00:00,2025-03-23T07:00:00,4.92
1094,DCH,2025-03-23T07:00:00,2025-03-23T11:00:00,4.69
1094,DCH,2025-03-23T11:00:00,2025-03-23T15:00:00,0.97
1094,DCH,2025-03-23T15:00:00,2025-03-23T19:00:00,0.98
1094,DCH,2025-03-23T19:00:00,2025-03-23T23:00:00,0.89
1094,DCL,2025-03-22T23:00:00,2025-03-23T03:00:00,2.98
1094,DCL,2025-03-23T03:00:00,2025-03-23T07:00:00,3.82
1094,DCL,2025-03-23T07:00:00,2025-03-23T11:00:00,3.71
1094,DCL,2025-03-23T11:00:00,2025-03-23T15:00:00,4.69
1094,DCL,2025-03-23T15:00:00,2025-03-23T19:00:00,8.2
1094,DCL,2025-03-23T19:00:00,2025-03-23T23:00:00,3.54
1096,DCH,2025-03-23T23:00:00,2025-03-24T03:00:00,2.95
1096,DCH,2025-03-24T03:00:00,2025-03-24T07:00:00,3.44
1096,DCH,2025-03-24T07:00:00,2025-03-24T11:00:00,1.33
1096,DCH,2025-03-24T11:00:00,2025-03-24T15:00:00,5.69
1096,DCH,2025-03-24T15:00:00,2025-03-24T19:00:00,2.01
1096,DCH,2025-03-24T19:00:00,2025-03-24T23:00:00,2.44
1096,DCL,2025-03-23T23:00:00,2025-03-24T03:00:00,4.65
1096,DCL,2025-03-24T03:00:00,2025-03-24T07:00:00,4.69
1096,DCL,2025-03-24T07:00:00,2025-03-24T11:00:00,6.37
1096,DCL,2025-03-24T11:00:00,2025-03-24T15:00:00,3.83
1096,DCL,2025-03-24T15:00:00,2025-03-24T19:00:00,10.48
1096,DCL,2025-03-24T19:00:00,2025-03-24T23:00:00,5.59
1098,DCH,2025-03-24T23:00:00,2025-03-25T03:00:00,4.55
1098,DCH,2025-03-25T03:00:00,2025-03-25T07:00:00,7.31
1098,DCH,2025-03-25T07:00:00,2025-03-25T11:00:00,4.52
1098,DCH,2025-03-25T11:00:00,2025-03-25T15:00:00,5.55
1098,DCH,2025-03-25T15:00:00,2025-03-25T19:00:00,1.42
1098,DCH,2025-03-25T19:00:00,2025-03-25T23:00:00,1.05
1098,DCL,2025-03-24T23:00:00,2025-03-25T03:00:00,4
1098,DCL,2025-03-25T03:00:00,2025-03-25T07:00:00,4.5
1098,DCL,2025-03-25T07:00:00,2025-03-25T11:00:00,6.22
1098,DCL,2025-03-25T11:00:00,2025-03-25T15:00:00,4.27
1098,DCL,2025-03-25T15:00:00,2025-03-25T19:00:00,7.5
1098,DCL,2025-03-25T19:00:00,2025-03-25T23:00:00,2.5
1100,DCH,2025-03-25T23:00:00,2025-03-26T03:00:00,2.4
1100,DCH,2025-03-26T03:00:00,2025-03-26T07:00:00,5.75
1100,DCH,2025-03-26T07:00:00,2025-03-26T11:00:00,2.37
1100,DCH,2025-03-26T11:00:00,2025-03-26T15:00:00,4.43
1100,DCH,2025-03-26T15:00:00,2025-03-26T19:00:00,1.42
1100,DCH,2025-03-26T19:00:00,2025-03-26T23:00:00,2.29
1100,DCL,2025-03-25T23:00:00,2025-03-26T03:00:00,5.69
1100,DCL,2025-03-26T03:00:00,2025-03-26T07:00:00,4.25
1100,DCL,2025-03-26T07:00:00,2025-03-26T11:00:00,6.79
1100,DCL,2025-03-26T11:00:00,2025-03-26T15:00:00,1.76
1100,DCL,2025-03-26T15:00:00,2025-03-26T19:00:00,7.99
1100,DCL,2025-03-26T19:00:00,2025-03-26T23:00:00,4.58
1102,DCH,2025-03-26T23:00:00,2025-03-27T03:00:00,3.18
1102,DCH,2025-03-27T03:00:00,2025-03-27T07:00:00,3.85
1102,DCH,2025-03-27T07:00:00,2025-03-27T11:00:00,1.89
1102,DCH,2025-03-27T11:00:00,2025-03-27T15:00:00,9.69
1102,DCH,2025-03-27T15:00:00,2025-03-27T19:00:00,4.69
1102,DCH,2025-03-27T19:00:00,2025-03-27T23:00:00,8.69
1102,DCL,2025-03-26T23:00:00,2025-03-27T03:00:00,2.2
1102,DCL,2025-03-27T03:00:00,2025-03-27T07:00:00,4.6
1102,DCL,2025-03-27T07:00:00,2025-03-27T11:00:00,6.33
1102,DCL,2025-03-27T11:00:00,2025-03-27T15:00:00,6.46
1102,DCL,2025-03-27T15:00:00,2025-03-27T19:00:00,11.2
1102,DCL,2025-03-27T19:00:00,2025-03-27T23:00:00,5.57
1104,DCL,2025-03-27T23:00:00,2025-03-28T03:00:00,5.02
1104,DCL,2025-03-28T03:00:00,2025-03-28T07:00:00,7.69
1104,DCL,2025-03-28T07:00:00,2025-03-28T11:00:00,6.38
1104,DCL,2025-03-28T11:00:00,2025-03-28T15:00:00,4.78
1104,DCL,2025-03-28T15:00:00,2025-03-28T19:00:00,6.69
1104,DCL,2025-03-28T19:00:00,2025-03-28T23:00:00,5.39
1104,DCH,2025-03-27T23:00:00,2025-03-28T03:00:00,2.69
1104,DCH,2025-03-28T03:00:00,2025-03-28T07:00:00,4.67
1104,DCH,2025-03-28T07:00:00,2025-03-28T11:00:00,2.2
1104,DCH,2025-03-28T11:00:00,2025-03-28T15:00:00,6.08
1104,DCH,2025-03-28T15:00:00,2025-03-28T19:00:00,5.09
1104,DCH,2025-03-28T19:00:00,2025-03-28T23:00:00,2.77
1106,DCH,2025-03-28T23:00:00,2025-03-29T03:00:00,0.98
1106,DCH,2025-03-29T03:00:00,2025-03-29T07:00:00,3.94
1106,DCH,2025-03-29T07:00:00,2025-03-29T11:00:00,1.6
1106,DCH,2025-03-29T11:00:00,2025-03-29T15:00:00,5.69
1106,DCH,2025-03-29T15:00:00,2025-03-29T19:00:00,6.14
1106,DCH,2025-03-29T19:00:00,2025-03-29T23:00:00,3.11
1106,DCL,2025-03-28T23:00:00,2025-03-29T03:00:00,4.68
1106,DCL,2025-03-29T03:00:00,2025-03-29T07:00:00,2.36
1106,DCL,2025-03-29T07:00:00,2025-03-29T11:00:00,5.67
1106,DCL,2025-03-29T11:00:00,2025-03-29T15:00:00,5.21
1106,DCL,2025-03-29T15:00:00,2025-03-29T19:00:00,8.69
1106,DCL,2025-03-29T19:00:00,2025-03-29T23:00:00,6.23
1108,DCH,2025-03-29T23:00:00,2025-03-30T02:00:00,5.6
1108,DCH,2025-03-30T02:00:00,2025-03-30T06:00:00,6.32
1108,DCH,2025-03-30T06:00:00,2025-03-30T10:00:00,9.08
1108,DCH,2025-03-30T10:00:00,2025-03-30T14:00:00,5.9
1108,DCH,2025-03-30T14:00:00,2025-03-30T18:00:00,8.04
1108,DCH,2025-03-30T18:00:00,2025-03-30T22:00:00,1.57
1108,DCL,2025-03-29T23:00:00,2025-03-30T02:00:00,6.02
1108,DCL,2025-03-30T02:00:00,2025-03-30T06:00:00,5.56
1108,DCL,2025-03-30T06:00:00,2025-03-30T10:00:00,4.1
1108,DCL,2025-03-30T10:00:00,2025-03-30T14:00:00,4.42
1108,DCL,2025-03-30T14:00:00,2025-03-30T18:00:00,8.69
1108,DCL,2025-03-30T18:00:00,2025-03-30T22:00:00,10.33
1110,DCH,2025-03-30T22:00:00,2025-03-31T02:00:00,10.11
1110,DCH,2025-03-31T02:00:00,2025-03-31T06:00:00,8.69
1110,DCH,2025-03-31T06:00:00,2025-03-31T10:00:00,4.54
1110,DCH,2025-03-31T10:00:00,2025-03-31T14:00:00,6.69
1110,DCH,2025-03-31T14:00:00,2025-03-31T18:00:00,6
1110,DCH,2025-03-31T18:00:00,2025-03-31T22:00:00,4.69
1110,DCL,2025-03-30T22:00:00,2025-03-31T02:00:00,3.32
1110,DCL,2025-03-31T02:00:00,2025-03-31T06:00:00,4.01
1110,DCL,2025-03-31T06:00:00,2025-03-31T10:00:00,8.67
1110,DCL,2025-03-31T10:00:00,2025-03-31T14:00:00,6.69
1110,DCL,2025-03-31T14:00:00,2025-03-31T18:00:00,13.8
1110,DCL,2025-03-31T18:00:00,2025-03-31T22:00:00,6
1112,DCH,2025-03-31T22:00:00,2025-04-01T02:00:00,1.77
1112,DCH,2025-04-01T02:00:00,2025-04-01T06:00:00,3.74
1112,DCH,2025-04-01T06:00:00,2025-04-01T10:00:00,0.88
1112,DCH,2025-04-01T10:00:00,2025-04-01T14:00:00,8.69
1112,DCH,2025-04-01T14:00:00,2025-04-01T18:00:00,6.76
1112,DCH,2025-04-01T18:00:00,2025-04-01T22:00:00,0.96
1112,DCL,2025-03-31T22:00:00,2025-04-01T02:00:00,3.69
1112,DCL,2025-04-01T02:00:00,2025-04-01T06:00:00,2.7
1112,DCL,2025-04-01T06:00:00,2025-04-01T10:00:00,6.38
1112,DCL,2025-04-01T10:00:00,2025-04-01T14:00:00,4.36
1112,DCL,2025-04-01T14:00:00,2025-04-01T18:00:00,6.59
1112,DCL,2025-04-01T18:00:00,2025-04-01T22:00:00,5.98
1114,DCH,2025-04-01T22:00:00,2025-04-02T02:00:00,3.5
1114,DCH,2025-04-02T02:00:00,2025-04-02T06:00:00,5.69
1114,DCH,2025-04-02T06:00:00,2025-04-02T10:00:00,2.54
1114,DCH,2025-04-02T10:00:00,2025-04-02T14:00:00,8.05
1114,DCH,2025-04-02T14:00:00,2025-04-02T18:00:00,10.63
1114,DCH,2025-04-02T18:00:00,2025-04-02T22:00:00,2
1114,DCL,2025-04-01T22:00:00,2025-04-02T02:00:00,3.54
1114,DCL,2025-04-02T02:00:00,2025-04-02T06:00:00,2.55
1114,DCL,2025-04-02T06:00:00,2025-04-02T10:00:00,6.49
1114,DCL,2025-04-02T10:00:00,2025-04-02T14:00:00,4.36
1114,DCL,2025-04-02T14:00:00,2025-04-02T18:00:00,3.11
1114,DCL,2025-04-02T18:00:00,2025-04-02T22:00:00,5.4
1116,DCH,2025-04-02T22:00:00,2025-04-03T02:00:00,4
1116,DCH,2025-04-03T02:00:00,2025-04-03T06:00:00,3.64
1116,DCH,2025-04-03T06:00:00,2025-04-03T10:00:00,2.5
1116,DCH,2025-04-03T10:00:00,2025-04-03T14:00:00,10.4
1116,DCH,2025-04-03T14:00:00,2025-04-03T18:00:00,5.99
1116,DCH,2025-04-03T18:00:00,2025-04-03T22:00:00,3.34
1116,DCL,2025-04-02T22:00:00,2025-04-03T02:00:00,6.4
1116,DCL,2025-04-03T02:00:00,2025-04-03T06:00:00,6.5
1116,DCL,2025-04-03T06:00:00,2025-04-03T10:00:00,6.38
1116,DCL,2025-04-03T10:00:00,2025-04-03T14:00:00,4.36
1116,DCL,2025-04-03T14:00:00,2025-04-03T18:00:00,7.17
1116,DCL,2025-04-03T18:00:00,2025-04-03T22:00:00,5.98
1118,DCH,2025-04-03T22:00:00,2025-04-04T02:00:00,4.69
1118,DCH,2025-04-04T02:00:00,2025-04-04T06:00:00,4.69
1118,DCH,2025-04-04T06:00:00,2025-04-04T10:00:00,1.66
1118,DCH,2025-04-04T10:00:00,2025-04-04T14:00:00,9.8
1118,DCH,2025-04-04T14:00:00,2025-04-04T18:00:00,8.6
1118,DCH,2025-04-04T18:00:00,2025-04-04T22:00:00,2.45
1118,DCL,2025-04-03T22:00:00,2025-04-04T02:00:00,4.69
1118,DCL,2025-04-04T02:00:00,2025-04-04T06:00:00,2.9
1118,DCL,2025-04-04T06:00:00,2025-04-04T10:00:00,6.69
1118,DCL,2025-04-04T10:00:00,2025-04-04T14:00:00,5.22
1118,DCL,2025-04-04T14:00:00,2025-04-04T18:00:00,6.22
1118,DCL,2025-04-04T18:00:00,2025-04-04T22:00:00,5.85
1120,DCH,2025-04-04T22:00:00,2025-04-05T02:00:00,1.33
1120,DCH,2025-04-05T02:00:00,2025-04-05T06:00:00,3.71
1120,DCH,2025-04-05T06:00:00,2025-04-05T10:00:00,2.18
1120,DCH,2025-04-05T10:00:00,2025-04-05T14:00:00,6.43
1120,DCH,2025-04-05T14:00:00,2025-04-05T18:00:00,9.69
1120,DCH,2025-04-05T18:00:00,2025-04-05T22:00:00,3.87
1120,DCL,2025-04-04T22:00:00,2025-04-05T02:00:00,3.61
1120,DCL,2025-04-05T02:00:00,2025-04-05T06:00:00,1.11
1120,DCL,2025-04-05T06:00:00,2025-04-05T10:00:00,6.38
1120,DCL,2025-04-05T10:00:00,2025-04-05T14:00:00,6.69
1120,DCL,2025-04-05T14:00:00,2025-04-05T18:00:00,6.48
1120,DCL,2025-04-05T18:00:00,2025-04-05T22:00:00,5.6
1122,DCH,2025-04-05T22:00:00,2025-04-06T02:00:00,3.5
1122,DCH,2025-04-06T02:00:00,2025-04-06T06:00:00,4.97
1122,DCH,2025-04-06T06:00:00,2025-04-06T10:00:00,2.98
1122,DCH,2025-04-06T10:00:00,2025-04-06T14:00:00,6
1122,DCH,2025-04-06T14:00:00,2025-04-06T18:00:00,5.8
1122,DCH,2025-04-06T18:00:00,2025-04-06T22:00:00,2.65
1122,DCL,2025-04-05T22:00:00,2025-04-06T02:00:00,2.95
1122,DCL,2025-04-06T02:00:00,2025-04-06T06:00:00,1.98
1122,DCL,2025-04-06T06:00:00,2025-04-06T10:00:00,4.9
1122,DCL,2025-04-06T10:00:00,2025-04-06T14:00:00,3.16
