registeredAuctionParticipant,auctionUnit,serviceType,auctionProduct,executedQuantity,clearingPrice,deliveryStart,deliveryEnd,Delivery date,EFA block of the day 
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,6.27,2025-03-31T02:00:00,2025-03-31T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCL,8,13.8,2025-03-31T14:00:00,2025-03-31T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,8.69,2025-03-31T02:00:00,2025-03-31T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,8.29,2025-03-30T22:00:00,2025-03-31T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.02,2025-03-31T18:00:00,2025-03-31T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,10.11,2025-03-30T22:00:00,2025-03-31T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.69,2025-03-31T18:00:00,2025-03-31T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,6,2025-03-31T14:00:00,2025-03-31T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,7.94,2025-03-31T10:00:00,2025-03-31T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,0.96,2025-04-01T18:00:00,2025-04-01T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.77,2025-03-31T22:00:00,2025-04-01T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.74,2025-04-01T02:00:00,2025-04-01T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,10.3,2025-04-01T06:00:00,2025-04-01T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,8.69,2025-04-01T10:00:00,2025-04-01T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.95,2025-04-01T14:00:00,2025-04-01T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,10.19,2025-04-01T18:00:00,2025-04-01T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,4.7,2025-03-31T22:00:00,2025-04-01T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,3.36,2025-04-01T02:00:00,2025-04-01T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,7.38,2025-04-01T10:00:00,2025-04-01T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,6.76,2025-04-01T14:00:00,2025-04-01T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.69,2025-04-01T22:00:00,2025-04-02T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.87,2025-04-02T18:00:00,2025-04-02T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.5,2025-04-01T22:00:00,2025-04-02T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2,2025-04-02T18:00:00,2025-04-02T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,10.09,2025-04-02T14:00:00,2025-04-02T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,10.63,2025-04-02T14:00:00,2025-04-02T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,8.68,2025-04-02T10:00:00,2025-04-02T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,8.05,2025-04-02T10:00:00,2025-04-02T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,10.19,2025-04-02T06:00:00,2025-04-02T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.54,2025-04-02T06:00:00,2025-04-02T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.81,2025-04-02T02:00:00,2025-04-02T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,5.69,2025-04-02T02:00:00,2025-04-02T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4,2025-04-02T22:00:00,2025-04-03T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.87,2025-04-03T18:00:00,2025-04-03T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.34,2025-04-03T18:00:00,2025-04-03T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.37,2025-04-03T14:00:00,2025-04-03T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,5.99,2025-04-03T14:00:00,2025-04-03T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,8.9,2025-04-03T10:00:00,2025-04-03T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,10.4,2025-04-03T10:00:00,2025-04-03T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,4.38,2025-04-03T06:00:00,2025-04-03T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.5,2025-04-03T06:00:00,2025-04-03T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.03,2025-04-03T02:00:00,2025-04-03T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.64,2025-04-03T02:00:00,2025-04-03T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.85,2025-04-02T22:00:00,2025-04-03T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.04,2025-04-04T10:00:00,2025-04-04T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,9.8,2025-04-04T10:00:00,2025-04-04T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,10.35,2025-04-04T06:00:00,2025-04-04T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.66,2025-04-04T06:00:00,2025-04-04T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,4.46,2025-04-04T02:00:00,2025-04-04T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.69,2025-04-04T02:00:00,2025-04-04T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,6.26,2025-04-03T22:00:00,2025-04-04T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.69,2025-04-03T22:00:00,2025-04-04T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,8.92,2025-04-04T18:00:00,2025-04-04T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.45,2025-04-04T18:00:00,2025-04-04T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.75,2025-04-04T14:00:00,2025-04-04T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,8.6,2025-04-04T14:00:00,2025-04-04T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.94,2025-04-05T14:00:00,2025-04-05T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,9.69,2025-04-05T14:00:00,2025-04-05T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.91,2025-04-05T10:00:00,2025-04-05T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,6.43,2025-04-05T10:00:00,2025-04-05T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.29,2025-04-05T06:00:00,2025-04-05T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.18,2025-04-05T06:00:00,2025-04-05T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.07,2025-04-05T02:00:00,2025-04-05T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.79,2025-04-05T18:00:00,2025-04-05T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.71,2025-04-05T02:00:00,2025-04-05T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,6.3,2025-04-04T22:00:00,2025-04-05T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.87,2025-04-05T18:00:00,2025-04-05T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.33,2025-04-04T22:00:00,2025-04-05T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,6.97,2025-04-06T14:00:00,2025-04-06T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.97,2025-04-06T02:00:00,2025-04-06T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.58,2025-04-05T22:00:00,2025-04-06T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,8.35,2025-04-06T18:00:00,2025-04-06T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,6,2025-04-06T10:00:00,2025-04-06T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.98,2025-04-06T06:00:00,2025-04-06T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.24,2025-04-06T02:00:00,2025-04-06T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,5.8,2025-04-06T14:00:00,2025-04-06T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.06,2025-04-06T06:00:00,2025-04-06T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.5,2025-04-05T22:00:00,2025-04-06T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.46,2025-04-06T10:00:00,2025-04-06T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.65,2025-04-06T18:00:00,2025-04-06T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,10.85,2025-04-07T18:00:00,2025-04-07T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,5.07,2025-04-07T10:00:00,2025-04-07T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,10.91,2025-04-07T06:00:00,2025-04-07T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,5.54,2025-04-07T14:00:00,2025-04-07T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,6.66,2025-04-07T10:00:00,2025-04-07T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.81,2025-04-07T02:00:00,2025-04-07T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4,2025-04-06T22:00:00,2025-04-07T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.52,2025-04-07T18:00:00,2025-04-07T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,10.99,2025-04-07T14:00:00,2025-04-07T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.58,2025-04-07T06:00:00,2025-04-07T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,10,2025-04-07T02:00:00,2025-04-07T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,6.15,2025-04-06T22:00:00,2025-04-07T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,8.54,2025-04-08T10:00:00,2025-04-08T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.96,2025-04-08T02:00:00,2025-04-08T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.53,2025-04-07T22:00:00,2025-04-08T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,10.54,2025-04-08T14:00:00,2025-04-08T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,10.53,2025-04-08T02:00:00,2025-04-08T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,10.67,2025-04-08T18:00:00,2025-04-08T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.72,2025-04-08T10:00:00,2025-04-08T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.75,2025-04-08T06:00:00,2025-04-08T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.4,2025-04-07T22:00:00,2025-04-08T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.95,2025-04-08T14:00:00,2025-04-08T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.7,2025-04-08T22:00:00,2025-04-09T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.55,2025-04-09T18:00:00,2025-04-09T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.56,2025-04-08T22:00:00,2025-04-09T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.47,2025-04-09T14:00:00,2025-04-09T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,10.11,2025-04-09T06:00:00,2025-04-09T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,7.49,2025-04-09T14:00:00,2025-04-09T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,0.94,2025-04-09T02:00:00,2025-04-09T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,7.4,2025-04-09T02:00:00,2025-04-09T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.63,2025-04-09T10:00:00,2025-04-09T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,6.66,2025-04-09T10:00:00,2025-04-09T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.7,2025-04-10T14:00:00,2025-04-10T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,7.87,2025-04-10T10:00:00,2025-04-10T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.01,2025-04-10T02:00:00,2025-04-10T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,4.66,2025-04-09T22:00:00,2025-04-10T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,8.69,2025-04-10T14:00:00,2025-04-10T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,4.3,2025-04-10T02:00:00,2025-04-10T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,6.34,2025-04-10T10:00:00,2025-04-10T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,11.31,2025-04-10T06:00:00,2025-04-10T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.23,2025-04-09T22:00:00,2025-04-10T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,10.8,2025-04-10T18:00:00,2025-04-10T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,4.29,2025-04-11T14:00:00,2025-04-11T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.64,2025-04-11T02:00:00,2025-04-11T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,10,2025-04-11T18:00:00,2025-04-11T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.57,2025-04-11T10:00:00,2025-04-11T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,8.37,2025-04-11T06:00:00,2025-04-11T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.74,2025-04-11T02:00:00,2025-04-11T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.09,2025-04-10T22:00:00,2025-04-11T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.67,2025-04-11T14:00:00,2025-04-11T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,8.82,2025-04-11T10:00:00,2025-04-11T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.12,2025-04-11T22:00:00,2025-04-12T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,7.25,2025-04-12T18:00:00,2025-04-12T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.52,2025-04-12T06:00:00,2025-04-12T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.64,2025-04-11T22:00:00,2025-04-12T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,5.69,2025-04-12T14:00:00,2025-04-12T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,6,2025-04-12T06:00:00,2025-04-12T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,8.4,2025-04-12T14:00:00,2025-04-12T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.45,2025-04-12T02:00:00,2025-04-12T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,3.21,2025-04-12T02:00:00,2025-04-12T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,5.95,2025-04-12T10:00:00,2025-04-12T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.13,2025-04-12T18:00:00,2025-04-12T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,8,2025-04-12T10:00:00,2025-04-12T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.84,2025-04-13T10:00:00,2025-04-13T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.13,2025-04-13T10:00:00,2025-04-13T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,6.86,2025-04-13T06:00:00,2025-04-13T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.33,2025-04-13T06:00:00,2025-04-13T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,4.54,2025-04-13T02:00:00,2025-04-13T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.2,2025-04-13T02:00:00,2025-04-13T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.71,2025-04-12T22:00:00,2025-04-13T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.49,2025-04-12T22:00:00,2025-04-13T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.91,2025-04-13T18:00:00,2025-04-13T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.45,2025-04-13T18:00:00,2025-04-13T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.97,2025-04-13T14:00:00,2025-04-13T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.95,2025-04-13T14:00:00,2025-04-13T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,8.23,2025-04-14T02:00:00,2025-04-14T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.25,2025-04-14T14:00:00,2025-04-14T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.21,2025-04-14T18:00:00,2025-04-14T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.3,2025-04-14T06:00:00,2025-04-14T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,8.52,2025-04-13T22:00:00,2025-04-14T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,4.43,2025-04-14T14:00:00,2025-04-14T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.23,2025-04-13T22:00:00,2025-04-14T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.49,2025-04-14T02:00:00,2025-04-14T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.52,2025-04-14T06:00:00,2025-04-14T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,7.68,2025-04-14T10:00:00,2025-04-14T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4,2025-04-14T10:00:00,2025-04-14T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,10.79,2025-04-15T06:00:00,2025-04-15T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.85,2025-04-14T22:00:00,2025-04-15T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.5,2025-04-15T14:00:00,2025-04-15T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.12,2025-04-15T10:00:00,2025-04-15T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.4,2025-04-15T02:00:00,2025-04-15T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,4.99,2025-04-14T22:00:00,2025-04-15T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.02,2025-04-15T14:00:00,2025-04-15T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.5,2025-04-15T06:00:00,2025-04-15T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,8.33,2025-04-15T02:00:00,2025-04-15T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,0.91,2025-04-15T18:00:00,2025-04-15T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.63,2025-04-15T10:00:00,2025-04-15T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,11.17,2025-04-15T18:00:00,2025-04-15T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,10.1,2025-04-16T06:00:00,2025-04-16T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,5.59,2025-04-16T06:00:00,2025-04-16T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,2.79,2025-04-16T02:00:00,2025-04-16T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,7.04,2025-04-16T02:00:00,2025-04-16T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,8.22,2025-04-15T22:00:00,2025-04-16T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,10.06,2025-04-16T18:00:00,2025-04-16T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.91,2025-04-15T22:00:00,2025-04-16T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,7.68,2025-04-16T14:00:00,2025-04-16T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.65,2025-04-16T14:00:00,2025-04-16T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,8.39,2025-04-16T10:00:00,2025-04-16T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,10.11,2025-04-16T10:00:00,2025-04-16T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,7.23,2025-04-17T02:00:00,2025-04-17T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,7.73,2025-04-17T18:00:00,2025-04-17T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.05,2025-04-17T10:00:00,2025-04-17T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.03,2025-04-16T22:00:00,2025-04-17T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,7.2,2025-04-17T06:00:00,2025-04-17T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.42,2025-04-17T14:00:00,2025-04-17T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,7.62,2025-04-17T10:00:00,2025-04-17T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,3.45,2025-04-17T02:00:00,2025-04-17T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,4.09,2025-04-16T22:00:00,2025-04-17T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.44,2025-04-17T18:00:00,2025-04-17T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,9.18,2025-04-17T14:00:00,2025-04-17T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,4.42,2025-04-18T14:00:00,2025-04-18T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,5.72,2025-04-18T10:00:00,2025-04-18T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,2.48,2025-04-18T02:00:00,2025-04-18T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,4.9,2025-04-17T22:00:00,2025-04-18T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DCH,8,1.34,2025-04-18T18:00:00,2025-04-18T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-02,Response,DML,8,6.66,2025-04-18T14:00:00,2025-04-18T18:00:00,,
