registeredAuctionParticipant,auctionUnit,serviceType,auctionProduct,Delivery capacity(MW),clearingPrice,deliveryStart,deliveryEnd,Delivery date,EFA block of the day 
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,0.86,2025-03-15T15:00:00,2025-03-15T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,2.51,2025-03-15T19:00:00,2025-03-15T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,1.47,2025-03-16T07:00:00,2025-03-16T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,2.55,2025-03-16T11:00:00,2025-03-16T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,2.73,2025-03-15T23:00:00,2025-03-16T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,1.36,2025-03-15T23:00:00,2025-03-16T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,4.3,2025-03-16T15:00:00,2025-03-16T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,2.76,2025-03-16T03:00:00,2025-03-16T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,1.1,2025-03-16T15:00:00,2025-03-16T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,2.5,2025-03-16T19:00:00,2025-03-16T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,2,2025-03-16T03:00:00,2025-03-16T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,8.45,2025-03-16T07:00:00,2025-03-16T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,1.13,2025-03-16T19:00:00,2025-03-16T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,2.4,2025-03-16T23:00:00,2025-03-17T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,5.69,2025-03-17T15:00:00,2025-03-17T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,1.82,2025-03-17T03:00:00,2025-03-17T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,2.42,2025-03-17T15:00:00,2025-03-17T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,4.18,2025-03-17T19:00:00,2025-03-17T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,3.98,2025-03-17T03:00:00,2025-03-17T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,3.75,2025-03-17T07:00:00,2025-03-17T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,2.45,2025-03-17T19:00:00,2025-03-17T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,1.84,2025-03-17T07:00:00,2025-03-17T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,2.94,2025-03-17T11:00:00,2025-03-17T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,5.69,2025-03-16T23:00:00,2025-03-17T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,2.86,2025-03-17T11:00:00,2025-03-17T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,4.75,2025-03-18T19:00:00,2025-03-18T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,2.13,2025-03-18T15:00:00,2025-03-18T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,2.63,2025-03-17T23:00:00,2025-03-18T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,3.17,2025-03-18T07:00:00,2025-03-18T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,2.68,2025-03-18T03:00:00,2025-03-18T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,5.09,2025-03-18T11:00:00,2025-03-18T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,7.92,2025-03-18T15:00:00,2025-03-18T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,2.45,2025-03-18T19:00:00,2025-03-18T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,2.63,2025-03-17T23:00:00,2025-03-18T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,4.69,2025-03-18T03:00:00,2025-03-18T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,3.73,2025-03-18T07:00:00,2025-03-18T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,4.12,2025-03-18T11:00:00,2025-03-18T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,2.78,2025-03-18T23:00:00,2025-03-19T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,2.96,2025-03-19T11:00:00,2025-03-19T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,2.07,2025-03-18T23:00:00,2025-03-19T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,8.5,2025-03-19T15:00:00,2025-03-19T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,4.69,2025-03-19T03:00:00,2025-03-19T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,2.91,2025-03-19T15:00:00,2025-03-19T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,1.73,2025-03-19T03:00:00,2025-03-19T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,3.7,2025-03-19T19:00:00,2025-03-19T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,5.36,2025-03-19T07:00:00,2025-03-19T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,6.69,2025-03-19T11:00:00,2025-03-19T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,1.84,2025-03-20T03:00:00,2025-03-20T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,1.73,2025-03-20T15:00:00,2025-03-20T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,3.88,2025-03-20T19:00:00,2025-03-20T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,4.54,2025-03-20T07:00:00,2025-03-20T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,2.45,2025-03-20T19:00:00,2025-03-20T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,3.88,2025-03-20T07:00:00,2025-03-20T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,1.78,2025-03-19T23:00:00,2025-03-20T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,4,2025-03-20T11:00:00,2025-03-20T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,3.75,2025-03-20T11:00:00,2025-03-20T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,6.61,2025-03-20T15:00:00,2025-03-20T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,1.86,2025-03-19T23:00:00,2025-03-20T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,2.32,2025-03-20T03:00:00,2025-03-20T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,6.24,2025-03-21T03:00:00,2025-03-21T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,3.68,2025-03-20T23:00:00,2025-03-21T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,6.6,2025-03-21T19:00:00,2025-03-21T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,5.88,2025-03-21T15:00:00,2025-03-21T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,5.69,2025-03-21T11:00:00,2025-03-21T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,5.14,2025-03-20T23:00:00,2025-03-21T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,7.69,2025-03-21T19:00:00,2025-03-21T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,5.24,2025-03-21T07:00:00,2025-03-21T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,6.04,2025-03-21T15:00:00,2025-03-21T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,7.04,2025-03-21T03:00:00,2025-03-21T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,5.69,2025-03-21T11:00:00,2025-03-21T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,6.38,2025-03-21T07:00:00,2025-03-21T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,4.6,2025-03-22T19:00:00,2025-03-22T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,3.71,2025-03-22T07:00:00,2025-03-22T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,6.33,2025-03-22T15:00:00,2025-03-22T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,5.78,2025-03-22T03:00:00,2025-03-22T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,3.17,2025-03-22T11:00:00,2025-03-22T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,1.48,2025-03-21T23:00:00,2025-03-22T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,4.91,2025-03-22T07:00:00,2025-03-22T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,3.31,2025-03-22T03:00:00,2025-03-22T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,7.69,2025-03-21T23:00:00,2025-03-22T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,0.98,2025-03-22T19:00:00,2025-03-22T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,3.18,2025-03-22T15:00:00,2025-03-22T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,3.69,2025-03-22T11:00:00,2025-03-22T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,0.98,2025-03-23T15:00:00,2025-03-23T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,0.97,2025-03-23T11:00:00,2025-03-23T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,3.54,2025-03-23T19:00:00,2025-03-23T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,4.69,2025-03-23T07:00:00,2025-03-23T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,8.2,2025-03-23T15:00:00,2025-03-23T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,4.92,2025-03-23T03:00:00,2025-03-23T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,4.69,2025-03-23T11:00:00,2025-03-23T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,3,2025-03-22T23:00:00,2025-03-23T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,3.71,2025-03-23T07:00:00,2025-03-23T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,3.82,2025-03-23T03:00:00,2025-03-23T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,2.98,2025-03-22T23:00:00,2025-03-23T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,2.95,2025-03-23T23:00:00,2025-03-24T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,6.37,2025-03-24T07:00:00,2025-03-24T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,2.44,2025-03-24T19:00:00,2025-03-24T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,4.69,2025-03-24T03:00:00,2025-03-24T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,4.65,2025-03-23T23:00:00,2025-03-24T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,5.59,2025-03-24T19:00:00,2025-03-24T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,2.01,2025-03-24T15:00:00,2025-03-24T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,5.69,2025-03-24T11:00:00,2025-03-24T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,1.33,2025-03-24T07:00:00,2025-03-24T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,10.48,2025-03-24T15:00:00,2025-03-24T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,3.44,2025-03-24T03:00:00,2025-03-24T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,3.83,2025-03-24T11:00:00,2025-03-24T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,4.52,2025-03-25T07:00:00,2025-03-25T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,7.31,2025-03-25T03:00:00,2025-03-25T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,4.55,2025-03-24T23:00:00,2025-03-25T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,6.22,2025-03-25T07:00:00,2025-03-25T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,1.05,2025-03-25T19:00:00,2025-03-25T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,1.42,2025-03-25T15:00:00,2025-03-25T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,4.5,2025-03-25T03:00:00,2025-03-25T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,5.55,2025-03-25T11:00:00,2025-03-25T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,4,2025-03-24T23:00:00,2025-03-25T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,2.5,2025-03-25T19:00:00,2025-03-25T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,7.5,2025-03-25T15:00:00,2025-03-25T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,4.27,2025-03-25T11:00:00,2025-03-25T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,5.69,2025-03-25T23:00:00,2025-03-26T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,4.43,2025-03-26T11:00:00,2025-03-26T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,4.58,2025-03-26T19:00:00,2025-03-26T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,2.37,2025-03-26T07:00:00,2025-03-26T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,7.99,2025-03-26T15:00:00,2025-03-26T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,5.75,2025-03-26T03:00:00,2025-03-26T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,1.76,2025-03-26T11:00:00,2025-03-26T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,6.79,2025-03-26T07:00:00,2025-03-26T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,4.25,2025-03-26T03:00:00,2025-03-26T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,2.4,2025-03-25T23:00:00,2025-03-26T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,2.29,2025-03-26T19:00:00,2025-03-26T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,1.42,2025-03-26T15:00:00,2025-03-26T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,2.2,2025-03-26T23:00:00,2025-03-27T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,8.69,2025-03-27T19:00:00,2025-03-27T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,4.69,2025-03-27T15:00:00,2025-03-27T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,9.69,2025-03-27T11:00:00,2025-03-27T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,5.57,2025-03-27T19:00:00,2025-03-27T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,1.89,2025-03-27T07:00:00,2025-03-27T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,11.2,2025-03-27T15:00:00,2025-03-27T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,3.85,2025-03-27T03:00:00,2025-03-27T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,6.46,2025-03-27T11:00:00,2025-03-27T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,3.18,2025-03-26T23:00:00,2025-03-27T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,6.33,2025-03-27T07:00:00,2025-03-27T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,4.6,2025-03-27T03:00:00,2025-03-27T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,4.67,2025-03-28T03:00:00,2025-03-28T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,4.78,2025-03-28T11:00:00,2025-03-28T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,2.69,2025-03-27T23:00:00,2025-03-28T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,6.38,2025-03-28T07:00:00,2025-03-28T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,7.69,2025-03-28T03:00:00,2025-03-28T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,5.02,2025-03-27T23:00:00,2025-03-28T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,2.77,2025-03-28T19:00:00,2025-03-28T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,5.09,2025-03-28T15:00:00,2025-03-28T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,6.08,2025-03-28T11:00:00,2025-03-28T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,5.39,2025-03-28T19:00:00,2025-03-28T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,2.2,2025-03-28T07:00:00,2025-03-28T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,6.69,2025-03-28T15:00:00,2025-03-28T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,5.21,2025-03-29T11:00:00,2025-03-29T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,5.67,2025-03-29T07:00:00,2025-03-29T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,3.11,2025-03-29T19:00:00,2025-03-29T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,2.36,2025-03-29T03:00:00,2025-03-29T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,4.68,2025-03-28T23:00:00,2025-03-29T03:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,6.23,2025-03-29T19:00:00,2025-03-29T23:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,6.14,2025-03-29T15:00:00,2025-03-29T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,5.69,2025-03-29T11:00:00,2025-03-29T15:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,1.6,2025-03-29T07:00:00,2025-03-29T11:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,8.69,2025-03-29T15:00:00,2025-03-29T19:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,3.94,2025-03-29T03:00:00,2025-03-29T07:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,6.32,2025-03-30T02:00:00,2025-03-30T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,5.9,2025-03-30T10:00:00,2025-03-30T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,8.04,2025-03-30T14:00:00,2025-03-30T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,5.6,2025-03-29T23:00:00,2025-03-30T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,10.33,2025-03-30T18:00:00,2025-03-30T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,5.56,2025-03-30T02:00:00,2025-03-30T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,4.1,2025-03-30T06:00:00,2025-03-30T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,8.69,2025-03-30T14:00:00,2025-03-30T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,9.08,2025-03-30T06:00:00,2025-03-30T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,1.57,2025-03-30T18:00:00,2025-03-30T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,6.02,2025-03-29T23:00:00,2025-03-30T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,4.42,2025-03-30T10:00:00,2025-03-30T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,4.54,2025-03-31T06:00:00,2025-03-31T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,13.8,2025-03-31T14:00:00,2025-03-31T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,8.69,2025-03-31T02:00:00,2025-03-31T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,6.69,2025-03-31T10:00:00,2025-03-31T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,10.11,2025-03-30T22:00:00,2025-03-31T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,8.67,2025-03-31T06:00:00,2025-03-31T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,4.69,2025-03-31T18:00:00,2025-03-31T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,4.01,2025-03-31T02:00:00,2025-03-31T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,3.32,2025-03-30T22:00:00,2025-03-31T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,6,2025-03-31T18:00:00,2025-03-31T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,6,2025-03-31T14:00:00,2025-03-31T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,6.69,2025-03-31T10:00:00,2025-03-31T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,4.36,2025-04-01T10:00:00,2025-04-01T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,3.74,2025-04-01T02:00:00,2025-04-01T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,6.76,2025-04-01T14:00:00,2025-04-01T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,1.77,2025-03-31T22:00:00,2025-04-01T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,5.98,2025-04-01T18:00:00,2025-04-01T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,8.69,2025-04-01T10:00:00,2025-04-01T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,2.7,2025-04-01T02:00:00,2025-04-01T06:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,6.38,2025-04-01T06:00:00,2025-04-01T10:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,6.59,2025-04-01T14:00:00,2025-04-01T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,3.69,2025-03-31T22:00:00,2025-04-01T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,2,2025-04-02T18:00:00,2025-04-02T22:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,10.63,2025-04-02T14:00:00,2025-04-02T18:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,3.54,2025-04-01T22:00:00,2025-04-02T02:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCH,8,8.05,2025-04-02T10:00:00,2025-04-02T14:00:00,,
GORE STREET ENERGY TRADING LIMITED,GSET-01,Response,DCL,8,5.4,2025-04-02T18:00:00,2025-04-02T22:00:00,,
