Date,EFA,Clearing Price
2024-12-20,3,6.0
2024-12-20,4,4.69
2024-12-20,5,2.75
2024-12-20,6,2.5
2024-12-21,1,2.75
2024-12-21,2,4.69
2024-12-21,3,4.1
2024-12-21,4,2.6
2024-12-21,5,5.8
2024-12-21,6,2.25
2024-12-22,1,2.75
2024-12-22,2,3.03
2024-12-22,3,3.0
2024-12-22,4,1.7000000000000002
2024-12-22,5,9.69
2024-12-22,6,4.25
2024-12-23,1,1.66
2024-12-23,2,4.04
2024-12-23,3,4.0
2024-12-23,4,2.25
2024-12-23,5,4.69
2024-12-23,6,3.17
2024-12-24,1,1.8300000000000003
2024-12-24,2,2.18
2024-12-24,3,5.0
2024-12-24,4,1.78
2024-12-24,5,5.1
2024-12-24,6,4.0
2024-12-25,1,1.5
2024-12-25,2,3.26
2024-12-25,3,6.69
2024-12-25,4,6.69
2024-12-25,5,4.69
2024-12-25,6,4.69
2024-12-26,1,1.0
2024-12-26,2,2.3
2024-12-26,3,2.92
2024-12-26,4,2.0
2024-12-26,5,4.0
2024-12-26,6,2.83
2024-12-27,1,1.5
2024-12-27,2,1.44
2024-12-27,3,2.33
2024-12-27,4,1.53
2024-12-27,5,4.43
2024-12-27,6,1.92
2024-12-28,1,1.5
2024-12-28,2,1.67
2024-12-28,3,1.71
2024-12-28,4,1.31
2024-12-28,5,2.5
2024-12-28,6,2.75
2024-12-29,1,2.25
2024-12-29,2,2.25
2024-12-29,3,9.69
2024-12-29,4,3.24
2024-12-29,5,5.51
2024-12-29,6,3.36
2024-12-30,1,1.0
2024-12-30,2,3.23
2024-12-30,3,2.54
2024-12-30,4,1.73
2024-12-30,5,5.5
2024-12-30,6,4.0
2024-12-31,1,4.0
2024-12-31,2,4.69
2024-12-31,3,4.69
2024-12-31,4,2.14
2024-12-31,5,6.08
2024-12-31,6,4.4
