Date,EFA,Clearing Price
2023-12-25,2,0.59
2023-12-25,3,0.98
2023-12-25,4,2.5
2023-12-25,5,1.22
2023-12-25,6,0.85
2023-12-26,1,0.69
2023-12-26,2,1.0
2023-12-26,3,1.16
2023-12-26,4,1.33
2023-12-26,5,4.0
2023-12-26,6,1.49
2023-12-27,1,1.0
2023-12-27,2,0.91
2023-12-27,3,1.23
2023-12-27,4,0.75
2023-12-27,5,1.83
2023-12-27,6,1.6
2023-12-28,1,0.54
2023-12-28,2,0.76
2023-12-28,3,1.09
2023-12-28,4,0.89
2023-12-28,5,4.63
2023-12-28,6,1.05
2023-12-29,1,0.5
2023-12-29,2,1.52
2023-12-29,3,1.08
2023-12-29,4,0.71
2023-12-29,5,3.23
2023-12-29,6,1.34
2023-12-30,1,0.46
2023-12-30,2,0.71
2023-12-30,3,1.49
2023-12-30,4,1.09
2023-12-30,5,1.36
2023-12-30,6,1.0
2023-12-31,1,1.05
2023-12-31,2,0.51
2023-12-31,3,1.19
2023-12-31,4,0.87
2023-12-31,5,2.94
2023-12-31,6,1.45
